name,episodes,rating,members,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Fantasy,Game,Historical,Horror,Josei,Kids,Magic,MartialArts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,ShoujoAi,Shounen,ShounenAi,SliceofLife,Space,Sports,SuperPower,Supernatural,Thriller,Vampire,Movie,Music,ONA,OVA,Special,TV
Rec,-0.07296488259046915,0.9600930885570704,0.9147356265915628,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rurouni Kenshin Recap,-0.2433301813618895,0.9600930885570704,-0.25207198793342833,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sabagebu!,-0.009077895551186526,0.9600930885570704,0.8849424047193785,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...",0.012217766795241019,0.9600930885570704,0.13230585267044426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,0.012217766795241019,0.9600930885570704,-0.017728828174039587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shakugan no Shana Movie,-0.2433301813618895,0.9600930885570704,0.4621503248505191,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,-0.2433301813618895,0.9600930885570704,-0.2956117480432955,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,-0.2433301813618895,0.9600930885570704,-0.1843535340853447,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Speed Grapher,0.246470052605944,0.9600930885570704,0.8364220148132495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Suisei no Gargantia: Meguru Kouro, Haruka",-0.22203451901546198,0.9600930885570704,0.030900230018553257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Uta no Prince-sama  Maji Love 2000%: Shining Star Xmas,-0.2433301813618895,0.9600930885570704,-0.08225967895251568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yawara! Special: Zutto Kimi no Koto ga... .,-0.2433301813618895,0.9600930885570704,-0.31857697924933187,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Aa! Megami-sama! (2011),-0.20073885666903443,0.9502503237761705,-0.10093251284322824,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Aa! Megami-sama! (TV),0.246470052605944,0.9502503237761705,1.4171996718195343,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Amanchu!,-0.009077895551186526,0.9502503237761705,0.3991046073203829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Bamboo Blade,0.2890613772987991,0.9502503237761705,0.7824863219650031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Bishoujo Senshi Sailor Moon SuperS Special,-0.20073885666903443,0.9502503237761705,-0.11098432934113849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,-0.17944319432260689,0.9502503237761705,-0.27657668653103656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Captain Tsubasa: Road to 2002,0.8427485983059152,0.9502503237761705,0.02356512068224037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Cuticle Tantei Inaba,-0.009077895551186526,0.9502503237761705,0.5718509600358207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Fresh Precure!,0.8001572736130601,0.9502503237761705,-0.2072100970049172,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Fullmetal Alchemist: Premium Collection,-0.20073885666903443,0.9502503237761705,0.46850741960865694,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fushigiboshi no Futagohime,0.8214529359594877,0.9502503237761705,-0.2421650624841366,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ginga Kikoutai Majestic Prince,0.246470052605944,0.9502503237761705,0.303385958326769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Groove Adventure Rave,0.8214529359594877,0.9502503237761705,0.6865684477795388,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hakuouki Reimeiroku Tokuten Disc,-0.22203451901546198,0.9600930885570704,-0.29461562208404307,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Hanamaru Youchien,-0.009077895551186526,0.9502503237761705,0.39479409862398174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Hatsukoi Limited,-0.009077895551186526,0.9502503237761705,0.6583690274421582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"High School DxD New: Oppai, Tsutsumimasu!",-0.2433301813618895,0.9502503237761705,0.41640097624921946,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
High School! Kimengumi,1.5668011180844519,0.9502503237761705,-0.31022763257268926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hikaru no Go: New Year Special,-0.2433301813618895,0.9502503237761705,-0.19971198523890846,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Hokuto no Ken: Toki-den,-0.2433301813618895,0.9502503237761705,-0.2677383325653065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Inazuma Eleven Go: Chrono Stone,0.8214529359594877,0.9502503237761705,-0.11783043138836385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Keroro Gunsou Movie 1,-0.2433301813618895,0.9502503237761705,-0.2687525699056362,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mahoraba: Heartful days,0.2890613772987991,0.9502503237761705,-0.03044301769031526,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Midori no Hibi,0.012217766795241019,0.9502503237761705,1.2586164191065574,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Natsu no Arashi! Akinaichuu,0.012217766795241019,0.9502503237761705,-0.1151318356078438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Ookami Shoujo to Kuro Ouji OVA,-0.2433301813618895,0.9502503237761705,0.020775967996333744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Papa no Iukoto wo Kikinasai! OVA,-0.22203451901546198,0.9502503237761705,0.026426718892456263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Potemayo Specials,-0.1368518696297518,0.9502503237761705,-0.2801808513654224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
s.CRY.ed,0.2890613772987991,0.9502503237761705,0.6219289287145988,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Saber Marionette J,0.26776571495237156,0.9502503237761705,-0.01600824697169459,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Saint Seiya: Soushuuhen,-0.2433301813618895,0.9502503237761705,-0.261055232947777,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,-0.2433301813618895,0.9502503237761705,-0.2580125209267879,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Shikabane Hime: Kuro,-0.009077895551186526,0.9502503237761705,0.5119022886699055,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shin Taketori Monogatari: 1000-nen Joou,0.6297919748416397,0.9502503237761705,-0.30137116722588186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shoukoushi Cedie,0.6510876371880673,0.9502503237761705,-0.3068770270733859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Shuangsheng Lingtan,0.16128740322023383,0.9502503237761705,-0.3118395454885704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Steamboy,-0.2433301813618895,0.9502503237761705,0.4050994744569744,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Steins Gate: Soumei Eichi no Cognitive Computing,-0.17944319432260689,0.9502503237761705,0.2894401948972359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Strawberry Panic,0.2890613772987991,0.9502503237761705,0.9842652185473781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tiger Mask Nisei,0.4381310137237919,0.9502503237761705,-0.29376438717340925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,-0.2433301813618895,0.9502503237761705,-0.294036057889569,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Yowamushi Pedal: Spare Bike,-0.2433301813618895,0.9502503237761705,-0.2614536833314779,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Yuyushiki,-0.009077895551186526,0.9502503237761705,0.5778639385534895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Zoids Shinseiki/Zero,0.2890613772987991,0.9502503237761705,-0.0373796766429272,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Beelzebub Specials,0.07610475383452366,0.9404075589952705,-0.15595488855611356,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Bishoujo Senshi Sailor Moon Memorial,-0.15814753197617934,0.9404075589952705,-0.18951527769237966,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Black Bullet,0.012217766795241019,0.9404075589952705,5.4664154734182535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brigadoon: Marin to Melan,0.2890613772987991,0.9404075589952705,-0.23198646631868516,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C: The Money of Soul and Possibility Control,-0.03037355789761407,0.9404075589952705,2.506762246049774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Doraemon: Obaachan no Omoide,-0.2433301813618895,0.9404075589952705,-0.3189392068708782,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
El Hazard: The Magnificent World,-0.11555620728332425,0.9404075589952705,-0.15059391975722808,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Erementar Gerad,0.2890613772987991,0.9404075589952705,0.8104502943483787,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,-0.2433301813618895,0.9404075589952705,0.14375224551130783,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Galaxy Angel 3,0.2890613772987991,0.9404075589952705,-0.22097474662367717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,-0.2433301813618895,0.9404075589952705,0.14746507863215755,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Love Hina Christmas Special: Silent Eve,-0.2433301813618895,0.9404075589952705,0.4834311976163651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Maoyuu Maou Yuusha,-0.009077895551186526,0.9404075589952705,2.6442638511887555,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Minami-ke Natsuyasumi,-0.2433301813618895,0.9404075589952705,-0.16055517934975175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Nabari no Ou,0.2890613772987991,0.9404075589952705,1.61081033553604,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Needless,0.246470052605944,0.9404075589952705,1.240577483553551,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
One Piece Movie 5: Norowareta Seiken,-0.2433301813618895,0.9404075589952705,0.30630189068021685,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,-0.2433301813618895,0.9404075589952705,0.2438538487256321,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
One Piece: Umi no Heso no Daibouken-hen,-0.2433301813618895,0.9404075589952705,0.021808316717740743,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Rekka no Honoo,0.6297919748416397,0.9404075589952705,0.30450886395356264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Rozen Maiden (2013),0.012217766795241019,0.9404075589952705,0.5011803510721345,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Soukou Kihei Votoms: Pailsen Files,-0.009077895551186526,0.9404075589952705,-0.28224554880823643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Soukyuu no Fafner: Dead Aggressor - Exodus,0.012217766795241019,0.9404075589952705,-0.11886278010977085,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Strike the Blood,0.246470052605944,0.9404075589952705,3.856675923266428,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Strike the Blood: Valkyria no Oukoku-hen,-0.22203451901546198,0.9404075589952705,0.19435544424132808,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Tales of Zestiria the X: Saiyaku no Jidai,-0.2433301813618895,0.9404075589952705,0.1485517614967965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tari Tari,0.012217766795241019,0.9404075589952705,1.132235201949048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Tegamibachi Gakuen,0.26776571495237156,0.9404075589952705,-0.2136396372873643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Trinity Blood,0.246470052605944,0.9404075589952705,1.7268499540984021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Air Gear Special,-0.2433301813618895,0.9305647942143698,0.2744258599841411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Ao no Exorcist: Kuro no Iede,-0.2433301813618895,0.9305647942143698,0.748183366204567,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Break Blade,-0.009077895551186526,0.9305647942143698,0.5099462595135554,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Damekko Doubutsu,0.2890613772987991,0.9305647942143698,-0.1887364883060551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Detective Conan OVA 02: 16 Suspects,-0.2433301813618895,0.9305647942143698,-0.17924612462154163,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Doraemon Movie 09: Nobita no Parallel Saiyuuki,-0.2433301813618895,0.9305647942143698,-0.31252777796950837,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,-0.2433301813618895,0.9305647942143698,-0.3153350420364923,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ef: A Tale of Melodies. - Prologue,-0.2433301813618895,0.9305647942143698,-0.08512127716273157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ganbarist! Shun,0.37424402668450923,0.9305647942143698,-0.303272862239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Ginga Tetsudou no Yoru,-0.2433301813618895,0.9305647942143698,-0.19360844981585304,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Haiyore! Nyaruko-san W,-0.009077895551186526,0.9305647942143698,1.1952990308602616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Himouto! Umaru-chan: Umaru-chan Mou Ikkai!,-0.2433301813618895,0.9305647942143698,0.05375679293812576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Hori-san to Miyamura-kun,-0.20073885666903443,0.9305647942143698,0.14652328681613713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hyouka: Motsubeki Mono wa,-0.2433301813618895,0.9305647942143698,0.9124173698136665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Kakumeiki Valvrave 2nd Season,-0.009077895551186526,0.9305647942143698,0.7061468507241171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Kannagi,0.012217766795241019,0.9305647942143698,1.3720661101748635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Kekkai Sensen: Ousama no Restaurant no Ousama,-0.2433301813618895,0.9305647942143698,-0.1649924677136941,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
Kiba,0.8214529359594877,0.9305647942143698,0.528963209644737,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
